Code UIC;uic7;Libelle point d'arret;Libelle;Libelle STIF (info voyageurs);Libelle SMS gare;Nom Gare;Adresse;Code INSEE commune;Commune;X (Lambert II etendu);Y (Lambert II etendu);Coord GPS (WGS84);Zone Navigo;Gare non SNCF
87758755;877587;ANTONY;ANTONY;GARE D'ANTONY;;Antony;;92002;Antony;597386.0;2417354.0;48.7546567024, 2.30097393388;3.0;1.0
87758375;877583;TORCY;TORCY;GARE DE TORCY;;Torcy;;77468;Torcy;623373.0;2426823.0;48.8393450116, 2.65474342419;5.0;1.0
87113001;871130;PARIS EST (GARE DE L'EST);PARIS EST;GARE DE L EST;;Paris Est;Place 11 Novembre 1918, 75010 Paris;75110;Paris;601608.0;2430941.0;48.8767766066, 2.358414927;1.0;0.0
87381426;873814;SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;GARE DE ST OUEN L AUMONE QUARTIER DE L EGLIS;St Ouen-Q Eg;Saint-Ouen-l'Aumône Quartier de l'Église;Rue d'Eragny , 95310 Saint-Ouen-l'Aumône;95572;Saint-Ouen-l'Aumône;582965.0;2449131.0;49.0400178346, 2.1036606548;5.0;0.0
87276030;872760;CHAMP DE COURSES D'ENGHIEN;CHAMP DE COURSES D'ENGHIEN;GARE DE CHAMP DE COURSES D ENGHIEN;C. Courses;Champ de Courses d'Enghien;Chaussée Jules César 95230 Soisy-sous-Montmorency;95598;Soisy-sous-Montmorency;596725.0;2442406.0;48.9798046558, 2.29179173933;4.0;0.0
87381046;873810;AVENUE HENRI MARTIN;AVENUE HENRI MARTIN;AVENUE HENRI MARTIN;H. Martin;Avenue Henri Martin;Boulevard Edouard Vaillant 93190 Livry-Gargan;75116;Paris;595294.0;2429546.0;48.8642235059, 2.2723998395;1.0;0.0
87381012;873810;PEREIRE LEVALLOIS;PEREIRE LEVALLOIS;PEREIRE LEVALLOIS;Pereire L.;Péreire Levallois;4 bis, Place du Maréchal Juin 75017 Paris;75117;Paris;597190.0;2431908.0;48.8854627647, 2.29821136122;1.0;0.0
87381574;873815;ISSOU PORCHEVILLE;ISSOU PORCHEVILLE;GARE D'ISSOU PORCHEVILLE;Issou Porch.;Issou - Porcheville;Rue de la Gare 78440 Issou;78314;Issou;559608.0;2442490.0;48.9792913425, 1.7850515873;5.0;0.0
87328328;873283;BIBLIOTHEQUE FRANCOIS MITTERRAND;Bibliothèque François Mitterrand;BIBLIOTHEQUE F. MITTERRAND;Bibl. F. Mit;Bibliothèque François Mitterrand;;75113;Paris;602850.0;2425718.0;48.8298309183, 2.37530322164;1.0;0.0
87381723;873817;MAULE;MAULE;GARE DE MAULE;Maule;Maule;20 Boulevard Paul Barré 78580 Maule;78380;Maule;564827.0;2434642.0;48.90907265, 1.85695686135;5.0;0.0
87332965;873329;CREDIT AGRICOLE (DOMMERVILLE);CREDIT AGRICOLE (DOMMERVILLE);CREDIT AGRICOLE (DOMMERVILLE);;Dommerville Crédit Agricole;;91016;Angerville;574879.0;2374705.0;48.3707826482, 1.99753551336;5.0;0.0
87381202;873812;LA VILLETERTRE;LA VILLETERTRE;GARE DE LA VILLETERTRE;;Lavilletertre;;60356;Lavilletertre;569658.0;2467266.0;49.2024720685, 1.92046264154;100.0;0.0
87332940;873329;MONNERVILLE CENTRE;MONNERVILLE CENTRE;MONNERVILLE CENTRE;;Monnerville;;91414;Monnerville;578323.0;2371999.0;48.3465786191, 2.04414375257;5.0;0.0
87697359;876973;LE BOURGET T11;LE BOURGET;GARE DU BOURGET T11;;Le Bourget;Rue du Chevalier De La Barre;93013;Le Bourget;606441.0;2436930.0;48.93057786, 2.424360495;3.0;0.0
87988717;879887;LYCEE HENRI SELLIER (T4);LYCEE HENRI SELLIER;LYCEE HENRI SELLIER;;Lycée Henri Sellier;;93046;Livry-Gargan;613090.0;2435392.0;48.9166477752, 2.51499863734;4.0;0.0
