Pays;Secteur;Type;Nom;WGS 84;Adresse;Département;Code postal;Ville;Lundi;Mardi;Mercredi;Jeudi;Vendredi ;Samedi;Dimanche et fêtes;Ouvert le lundi;Ouvert le mardi;Ouvert le mercredi;Ouvert le jeudi;Ouvert le vendredi;Ouvert le samedi;Ouvert le dimanche;Rendez-vous;GUICHET VENTE VOYAGES;BLS
(borne libre service);lu;ma;me;je;ve;LU - VE;Ouvert lundi - vendredi;Particularités;Particularités EN;Particularités ES;Particularités DE;Particularités IT;Particularités NL;Dates d'ouverture
si pdv saisonnier;Dates d'ouverture si pdv saisonnier EN;Dates d'ouverture si pdv saisonnier ES;Dates d'ouverture si pdv saisonnier DE;Dates d'ouverture si pdv saisonnier IT;Dates d'ouverture si pdv saisonnier NL;Si travaux, 
dates de fermeture;Si travaux, dates de fermeture EN;Si travaux, dates de fermeture ES;Si travaux, dates de fermeture DE;Si travaux, dates de fermeture IT;Si travaux, dates de fermeture NL;URL profonde service rendez-vous 
France;ILE-DE-FRANCE;BLS SEULE;MONOPRIX NANTERRE;48.89424341, 2.19590159;77 rue Maurice Thorez;92;92000.0;Nanterre;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BOUTIQUE;NEUILLY SUR SEINE;48.8845074181, 2.26859546607;137-145 Avenue Achille PERETTI;92;92200.0;Neuilly sur Seine;8:30-19:00;8:30-19:00;8:30-19:00;8:30-19:00;8:30-19:00;9:00-18:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/btqneuillysurseine
France;ILE-DE-FRANCE;GARE;PARIS SAINT-LAZARE;48.87648202, 2.32688606;13 rue d'Amsterdam;75;75008.0;PARIS;6:15-21:45;6:15-21:45;6:15-21:45;6:15-21:45;6:15-22:00;6:15-21:45;7:15-21:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garestlazare
France;ILE-DE-FRANCE;BLS SEULE;Centre Commercial PARLY 2;48.82708, 2.11736;Centre Commercial  PARLY 2 - avenue Charles De Gaulle;78;78150.0;LE CHESNAY;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;VERNEUIL SUR AVRE;48.74277169, 0.92928136;Place de la Gare;27;27130.0;Verneuil sur Avre;5:20-11:55 & 13:45-21:10;5:20-11:55 & 13:45-21:10;5:20-11:55 & 13:45-21:10;5:20-11:55 & 13:45-21:10;5:20-11:55 & 13:45-21:10;6:55-12:45 & 14:10-21:10;7:00-11:10 & 14:10-21:35;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;GARE;FONTAINEBLEAU AVON;48.416281, 2.726141;Place de la Gare;77;77210.0;AVON;10:15-19:30;10:15-19:30;10:15-19:30;10:15-19:30;10:15-19:30;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BLS SEULE;GRIGNY;48.6537733827, 2.39347672386;Route de Corbeil;91;91350.0;Grigny;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;GARE;PARIS BERCY;48.8399404338, 2.38239239406;48 bis boulevard de Bercy;75;75012.0;PARIS;6:30-20:45;6:30-20:45;6:30-20:45;6:30-20:45;6:30-20:45;6:30-20:45;6:45-20:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BOUTIQUE;TURENNE;48.85467365, 2.36304358;2 rue de Turenne;75;75004.0;PARIS;8:00-20:30;8:00-20:30;8:00-20:30;8:00-20:30;8:00-20:30;10:00-20:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;oui;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/btqturennestantoine
France;EST;Gare;CHAUMONT;48.10945433, 5.13444549;Place de la Gare;52;52000.0;Chaumont;5:30-12:30 & 13:00-20:00;5:30-12:30 & 13:00-20:00;5:30-12:30 & 13:00-20:00;5:30-12:30 & 13:00-20:00;5:30-12:30 & 13:00-20:00;5:30-12:30 & 13:00-20:00;5:50-12:50 & 13:20-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;JOINVILLE;48.44475013, 5.14428738;Place de la Gare;52;52300.0;Joinville;6:10-11:00 & 13:35-16:20;7:30-11:00 & 13:40-17:50;7:30-11:00 & 13:40-17:50;7:30-11:00 & 13:40-17:50;7:30-11:00 & 13:40-17:50;9:40-13:00 & 14:00-18:00;13:50-19:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;NOUZONVILLE;49.81219269, 4.74266606;30 blvd Jean-Baptiste Clément;08;8700.0;Nouzonville;13:40-16:15;13:40-16:15;13:40-16:15;13:40-16:15;13:40-16:15;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ROMILLY SUR SEINE;48.51417327, 3.72833188;26 avenue du Général Leclerc;10;10100.0;Romilly sur Seine;5:45-12:30 & 13:10-20:05;5:45-12:30 & 13:10-20:05;5:45-12:30 & 13:10-20:05;5:45-12:30 & 13:10-20:05;5:45-12:30 & 13:10-20:05;6:45-12:30 & 13:10-20:05;7:00-13:30 & 14:15-21:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ST ERME;49.52691466, 3.85759825;Place de la Gare;02;2820.0;St Erme;6:30-9:20 & 14:00-15:30;Fermé;6:30-11:00 & 12:45-15:30;Fermé;9:45-11:45 & 12:45-18:00;Fermé;Fermé;ouvert;fermé;ouvert;fermé;ouvert;fermé;fermé;non;Oui;Non;1.0;0.0;1.0;0.0;1.0;3.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;VENDEUVRE;48.24033602, 4.46718837;Place de la Gare;10;10140.0;Vendeuvre;7:00-12:00 & 12:30-15:15;8:15-12:00 & 12:30-15:15;8:15-12:00 & 12:30-15:15;8:15-12:00 & 12:30-15:15;8:15-12:00 & 12:30-15:15;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;BRUZ;48.02852046, -1.75199414;Place de la Gare;35;35170.0;Bruz;14:30-19:00;14:30-19:00;14:30-19:00;14:30-19:00;9:15-12:50 & 14:15-19:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;CARHAIX;48.27581197, -3.56410952;Place de la gare;29;29270.0;Carhaix;6:10-20:00;6:10-20:00;6:10-20:00;6:10-20:00;6:10-20:00;8:15-19:00;13:00-17:35 & 18:05-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;HENNEBONT;47.79893044, -3.28565674;Rie de la Gare;56;56700.0;Hennebont;7:40-12:30 & 14:00-19:30;9:30-12:30 & 14:00-18:40;9:30-12:30 & 14:00-18:40;9:30-12:30 & 14:00-18:40;9:30-12:30 & 14:00-18:40;9:30-12:10 & 14:00-18:20;10:35-12:30 & 14:30-20:10;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LANDERNEAU;48.45383363, -4.25620875;Place de la Gare;29;29220.0;Landerneau;5:30-19:15;6:15-19:15;6:15-19:15;6:15-19:15;6:15-19:15;8:20-18:45;10:20-12:55 & 14:50-20:05;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LANNION;48.72695248, -3.46066861;1 avenue du Général de Gaulle;22;22300.0;Lannion;4:55-19:10;4:55-19:10;4:55-19:10;4:55-19:10;4:55-19:10;6:45-19:10;8:50-19:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;PAIMPOL;48.77670477, -3.04635539;22 avenue du Général De Gaulle;22;22500.0;Paimpol;6:30-19:00;6:30-19:00;6:30-19:00;6:30-19:00;6:30-19:00;7:30-19:00;8:30-19:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;GARE;QUIMPER;47.994245, -4.092316;1 Place Louis Armand;29;29000.0;QUIMPER;6:00-19:00;7:00-19:00;7:00-19:00;7:00-19:00;7:00-19:25;9:00-18:00;11:00-19:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garequimper
France;OUEST;Gare;ROSCOFF;48.72055351, -3.98245677;Rue Ropartz;29;29680.0;Roscoff;09:50 - 12:00 & 14:45 - 18:25;09:50 - 12:00 & 14:45 - 18:25;09:50 - 12:00 & 14:45 - 18:25;09:50 - 12:00 & 14:45 - 18:25;09:50 - 12:00 & 14:45 - 18:25;09:50 - 12:00 & 13:15 - 17:20;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;GARE;BETHUNE;50.531036, 2.63926;Place François Mitterand;62;62400.0;BETHUNE;7:00-19:00;7:00-19:00;7:00-19:00;7:00-19:00;7:00-19:00;8:00-18:00;9:30-19:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;GARE;BOULOGNE VILLE;50.7156, 1.6098;3, Boulevard Voltaire;62;62200.0;Boulogne sur Mer;6:00-19:30;6:00-19:30;6:00-19:30;6:00-19:30;6:00-19:30;6:00-19:30;7:50-20:35;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;BULLY GRENAY;50.44897699, 2.73221197;Rue Roger Salengro;62;62160.0;Bully les Mines;06:00-13:00;06:00-13:00;06:00-13:00;06:00-13:00;06:00-13:00;9:00-12:00 & 13:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;CAMBRAI;50.17747056, 3.24032313;12 place de la Gare;59;59400.0;Cambrai;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;8:00-20:00;13:00-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;CAUDRY;50.11137456, 3.40962458;Place de la Gare;59;59540.0;Caudry;12:00-19:00;12:00-19:00;12:00-19:00;12:00-19:00;12:00-19:00;9:00-13:00 & 14:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;FOURMIES;50.01541362, 4.05372952;Place Gabriel Bosquet;59;59610.0;Fourmies;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;9:00-12:00 & 13:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;HIRSON;49.91432396, 4.0843547;Place de la Gare;02;2500.0;Hirson;5:20-8:30 & 9:10-12:10 & 13:35-17:45;5:20-8:30 & 9:10-12:10 & 13:35-17:45;5:20-8:30 & 9:10-12:10 & 13:35-17:45;5:20-8:30 & 9:10-12:10 & 13:35-17:45;5:20-8:30 & 9:10-12:10 & 13:35-17:45;9:00-12:15 & 13:25-17:30;13:40-19:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;LA BASSEE;50.52770107, 2.80508925;Rue de la Gare;59;59480.0;La Bassée;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;9:00-12:00 & 13:00-17:00;8:40-11:40 & 13:10-15:25;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;LA MADELEINE NORD;50.66059971, 3.07258102;2 place de la Gare;59;59110.0;La Madeleine Nord;9:00-18:00;9:00-18:00;9:00-18:00;9:00-18:00;9:00-18:00;9:00-12:15 & 13:15-17:15;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;GARE;LILLE EUROPE;50.639717, 3.074911;1 PLACE FRANCOIS MITTERAND;59;59777.0;LILLE;5:30-20:30;5:30-20:30;5:30-20:30;5:30-20:30;5:30-20:30;5:30-20:30;7:30-22:10;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;BOUTIQUE;LOMME;50.644104, 3.012402;PLACE DE LA GARE;59;59160.0;LOMME;8:40-12:30 & 13:15-18:40;8:40-12:30 & 13:15-18:40;8:40-12:30 & 13:15-18:40;8:40-12:30 & 13:15-18:40;8:40-12:30 & 13:15-18:40;8:40-12:30 & 13:15-18:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;MAUBEUGE;50.27251698, 3.96645229;Place de la Gare;59;59600.0;Maubeuge;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:10-20:00;8:40-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;PHALEMPIN;50.5150448, 3.01988812;Rue Léon Blum;59;59133.0;Phalempin;6:00-13:00;6:00-13:00;6:00-13:00;6:00-13:00;6:00-13:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;SOMAIN;50.3555546, 3.27804085;Place du général De Gaulle;59;59490.0;Somain;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;9:00-12:00 & 13:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;GARE;VALENCIENNES;50.363289, 3.517991;Place de la Gare;59;59300.0;VALENCIENNES;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:00;9:30-19:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garevalenciennes
France;OUEST;Gare;ALLASSAC;45.25909045, 1.47308701;1 place G. Bielhmann;19;19240.0;Allassac;8:00-12:00 & 13:45-17:00;8:00-12:00 & 13:45-17:00;8:00-12:00 & 13:45-17:00;8:00-12:00 & 13:45-17:00;8:00-12:00 & 13:45-17:00;8:00-13:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;BRETENOUX BIARS;44.9275681, 1.84420434;Place de la Gare;46;46130.0;Biars sur Cère;6:00-22:30;6:00-22:30;6:00-22:30;6:00-22:30;6:00-22:30;6:00-22:30;7:45-22:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LE DORAT;46.21030404, 1.0797555;22 avenue de la Gare;87;87210.0;Le Dorat;7:00-14:20;7:00-14:20;7:00-14:20;7:00-14:20;7:00-14:20;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;SOUILLAC;44.90233724, 1.4652148;Avenue Jean Jaurès;46;46200.0;Souillac;4:45-22:00;6:00-22:00;6:00-22:00;6:00-22:00;6:00-01:00;4:00-01:00;4:00-01:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ST JUNIEN;45.88138217, 0.90036285;Avenue Paul Vaillant Couturier;87;87200.0;St Junien;6:00-20:15;6:00-20:15;6:00-20:15;6:00-20:15;6:00-21:45;5:50-20:30;7:00-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;SAINT SULPICE LAURIERE;46.0529632, 1.469062;avenue de la gare;87;87370.0;Saint Sulpice Lauriere;12:15-19:40;12:15-19:40;12:15-19:40;12:15-19:40;12:15-19:40;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;USSEL;45.55813424, 2.30890034;Avenue Pierre Semard;19;19200.0;Ussel;5:40-21:40;5:40-21:40;5:40-21:40;5:40-21:40;5:30-23:20;5:40-21:40;6:20-23:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;ANNONAY;45.246435, 4.675654;7 Avenue de la Gare;07;7100.0;Annonay;8:45-12:00 & 13:30-18:30;8:45-12:00 & 13:30-18:30;8:45-12:00 & 13:30-18:30;8:45-12:00 & 13:30-18:30;8:45-12:00 & 13:30-18:30;8:45-12:30 & 14:00-16:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;AUBENAS;44.61096704, 4.39058572;11 Avenue de la Gare;07;7200.0;AUBENAS;9:00-18:00;9:00-18:00;9:00-18:00;9:00-18:00;9:00-18:00;9:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;oui;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/boutiqueaubenas
France;SUD-EST;Gare;BOEN;45.74159431, 4.00442988;Place de la Gare;42;42130.0;Boen;6:30-13:00 & 13:45-20:00;6:30-13:00 & 13:45-20:00;6:30-13:00 & 13:45-20:00;6:30-13:00 & 13:45-20:00;6:30-13:00 & 13:45-20:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;CREST;44.72981586, 5.01620578;5 boulevard du 6 juin 1944;26;26400.0;Crest;6:30-19:30;6:30-19:30;6:30-19:30;6:30-19:30;6:30-19:30;6:30-19:30;6:30-19:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;LYON JEAN MACE;45.7437416, 4.8409723;94 Avenue Jean Jaures;69;69007.0;LYON;8:45-19:30;8:45-19:30;8:45-19:30;8:45-19:30;8:45-19:30;8:45-13:00 & 14:00-16:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;ST PAUL;45.7661845526, 4.8272430261;11 bis Place St Paul;69;69005.0;LYON;11:00-13:30 & 14:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;11:00-13:30 & 14:00-18:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;SATHONAY RILLIEUX;45.8200649, 4.87549043;20 rue Carnot;69;69580.0;Sathonay Camp;5:40-19:30;5:40-19:30;5:40-19:30;5:40-19:30;5:40-19:30;7:30-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ST GERMAIN AU MONT D'OR;45.88878538, 4.80412682;Avenue du 2ème Spahis;69;69650.0;St Germain au Mont d'Or;10:15-12:15 & 14:00-19:00;10:15-12:15 & 14:00-19:00;10:15-12:15 & 14:00-19:00;10:15-12:15 & 14:00-19:00;10:15-12:15 & 14:00-19:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;VALENCE VILLE;44.92803146, 4.89288447;38, rue Denis Papin;26;26000.0;VALENCE;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;7:00-20:00;9:45-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garevalenceville
France;SUD-EST;Gare;VENISSIEUX;45.70516748, 4.88794761;Boulevard Ambroise Croisat;69;69200.0;Venissieux;8:45-19:00;8:45-19:00;8:45-19:00;8:45-19:00;8:45-19:00;9:00-12:30 & 13:30-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;AVIGNON CENTRE;43.942593, 4.805483;Boulevard St Roch;84;84000.0;Avignon;6:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;7:00-19:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;BREIL SUR ROYA;43.94376726, 7.51611279;Place Louis Armand;06;6540.0;Breil sur Roya;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;5:45-12:35 & 13:35-20:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;CANNES;43.553592, 7.022092;Avenue Jean Jaurès;06;6400.0;Cannes;6:00-20:20;6:00-20:20;6:00-20:20;6:00-20:20;6:00-20:20;7:10-20:20;7:10-19:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garecannes
France;NORD;GARE;TROUVILLE - DEAUVILLE;49.36, 0.0842;place de la gare;14;14800.0;DEAUVILLE;6:30-19:15;6:30-19:15;6:30-19:15;6:30-19:15;6:30-19:15;6:30-18:55;7:20-21:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;YVETOT;49.62211267, 0.75007177;Place de la Gare;76;76190.0;Yvetot;5:45-20:45;5:45-20:45;5:45-20:45;5:45-20:45;5:45-20:45;6:30-20:00;8:00-22:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
